customer_id,customer_name,birth_date,loan_id,loan_type,account_open_date,loan_amount,currency,status,email,phone_number
CUST02343,,1/1/2017,LN002343,credit,4/12/2019,8177.29,EUR,Closed,user2343@example.com,(99450) 416-6980
CUST02344,,3/12/2019,LN002344,credit,3/15/2018,8353.64,EUR,Closed,user2344@example.com,
CUST02345,,3/3/2015,LN002345,Credit Line,4/18/2018,11976.54,AZN,Closed,,(99450) 193-1414
CUST02346,,2/22/2019,LN002346,Loan,9/20/2022,12295.35,EUR,Active,user2346@example.com,(99450) 956-1850
CUST02347,Ali,6/3/2015,LN002347,,2/13/2018,5144.41,USD,Active,user2347@example.com,(99450) 852-4773
CUST02348,,5/24/2018,LN002348,,invalid_date,8945.21,AZN,Closed,user2348@example.com,(99450) 519-7583
CUST02349,Leyla,8/24/2015,LN002349,Credit Line,12/27/2018,15509.14,USD,CLOSED,user2349@example.com,(99450) 384-4353
CUST02350,Leyla,2/20/2018,LN002350,Loan,8/27/2017,9767.86,AZN,Closed,user2350@example.com,
CUST02351,,10/7/2019,LN002351,LOAN,5/18/2016,7499.3,USD,,,(99450) 396-1583
CUST02352,Aynur,8/16/2022,LN002352,LOAN,6/24/2016,13871.94,EUR,,,(99450) 333-4947
CUST02353,Ali,8/18/2015,LN002353,LOAN,2/17/2017,8533.68,,,user2353@example.com,(99450) 867-8191
CUST02354,Aynur,,LN002354,credit,5/9/2021,5635.3,,active,user2354@example.com,(99450) 916-9068
CUST02355,Ali,11/18/2018,LN002355,credit,7/11/2016,11856.09,,Closed,user2355@example.com,(99450) 312-2351
CUST02356,Leyla,5/22/2015,LN002356,Credit Line,8/3/2017,6529.66,EUR,,user2356@example.com,(99450) 632-6683
CUST02357,Aynur,8/18/2016,LN002357,Credit Line,2/5/2019,10456.83,USD,Closed,user2357@example.com,
CUST02358,,4/26/2021,LN002358,Loan,3/12/2015,10160.35,AZN,active,user2358@example.com,(99450) 288-3330
CUST02359,,,LN002359,,10/25/2022,8791.34,,Active,user2359@example.com,(99450) 828-8938
CUST02360,Aynur,10/18/2017,LN002360,Loan,2/17/2022,3794.38,AZN,Active,user2360@example.com,(99450) 439-0073
CUST02361,Murad,1/1/2019,LN002361,LOAN,7/14/2015,11577.43,AZN,active,user2361@example.com,(99450) 658-5899
CUST02362,,7/25/2015,LN002362,Loan,invalid_date,5164.2,,Active,user2362@example.com,(99450) 609-8593
CUST02363,Leyla,4/19/2016,LN002363,,10/15/2018,11471.4,EUR,Closed,user2363@example.com,(99450) 273-8371
CUST02364,Aynur,2/23/2022,LN002364,,5/16/2018,7065.45,USD,CLOSED,user2364@example.com,(99450) 359-9944
CUST02365,,7/8/2015,LN002365,credit,1/23/2021,13933.48,,CLOSED,user2365@example.com,(99450) 956-8097
CUST02366,,6/17/2015,LN002366,credit,11/15/2018,9746.47,,,user2366@example.com,(99450) 753-3275
CUST02367,Aynur,3/24/2020,LN002367,Credit Line,2/8/2019,9452.44,,,user2367@example.com,(99450) 404-5008
CUST02368,,9/4/2018,LN002368,LOAN,11/17/2020,8853.3,EUR,Active,user2368@example.com,(99450) 356-7280
CUST02369,Aynur,5/11/2022,LN002369,LOAN,7/8/2017,8409.57,USD,Closed,user2369@example.com,(99450) 434-6264
CUST02370,,1/16/2016,LN002370,,4/19/2018,11965.47,USD,Active,user2370@example.com,(99450) 535-1849
CUST02371,Murad,10/16/2017,LN002371,Loan,2/1/2015,8891.09,AZN,active,user2371@example.com,(99450) 974-3167
CUST02372,Aynur,3/17/2018,LN002372,credit,7/14/2016,11491,AZN,Active,user2372@example.com,(99450) 172-1607
CUST02373,Aynur,4/16/2017,LN002373,Loan,11/16/2020,9805.71,,Active,user2373@example.com,(99450) 325-3998
CUST02374,,6/24/2015,LN002374,Loan,12/13/2018,11564.04,USD,,user2374@example.com,(99450) 533-4526
CUST02375,,2/9/2015,LN002375,LOAN,7/11/2022,12141.15,EUR,Active,user2375@example.com,(99450) 469-7725
CUST02376,,6/3/2019,LN002376,LOAN,6/14/2015,10055.86,EUR,,user2376@example.com,(99450) 300-8216
CUST02377,,1/23/2021,LN002377,Loan,8/22/2019,9688.27,EUR,Closed,user2377@example.com,(99450) 107-5011
CUST02378,Aynur,2/15/2020,LN002378,credit,5/6/2019,10330.54,,Active,user2378@example.com,(99450) 665-3290
CUST02379,,,LN002379,Loan,5/23/2017,10251.7,,active,user2379@example.com,(99450) 210-9610
CUST02380,Ali,10/22/2020,LN002380,Credit Line,6/5/2016,10841.44,EUR,Active,user2380@example.com,(99450) 150-1055
CUST02381,,10/24/2021,LN002381,,11/3/2021,6130.97,EUR,,user2381@example.com,(99450) 603-3571
CUST02382,Aynur,10/17/2019,LN002382,Credit Line,4/3/2016,9304.85,EUR,Active,user2382@example.com,(99450) 926-0004
CUST02383,,10/16/2018,LN002383,Loan,invalid_date,8503.46,AZN,Active,user2383@example.com,(99450) 395-0667
CUST02384,,6/27/2021,LN002384,Credit Line,6/23/2018,9454.66,,CLOSED,,(99450) 113-1300
CUST02385,Ali,4/18/2022,LN002385,Loan,5/12/2017,11858.88,AZN,Closed,user2385@example.com,(99450) 110-3476
CUST02386,Murad,10/9/2019,LN002386,,12/15/2021,13756.46,,Closed,user2386@example.com,(99450) 445-5412
CUST02387,Murad,8/20/2022,LN002387,,8/6/2020,7192.98,USD,Active,user2387@example.com,
CUST02388,,3/21/2020,LN002388,LOAN,12/5/2017,6311.13,EUR,Active,user2388@example.com,(99450) 857-0011
CUST02389,Aynur,11/17/2017,LN002389,Loan,6/16/2022,9184.59,,,user2389@example.com,(99450) 123-1051
CUST02390,,7/19/2018,LN002390,Credit Line,11/25/2019,9428.9,AZN,,user2390@example.com,(99450) 484-2647
CUST02391,Leyla,11/5/2021,LN002391,Loan,6/16/2016,6446.56,,Active,user2391@example.com,(99450) 661-0465
CUST02392,Leyla,2/11/2019,LN002392,Credit Line,5/2/2018,10056.27,AZN,active,user2392@example.com,(99450) 732-6677
CUST02393,Leyla,,LN002393,Credit Line,12/2/2018,10584.79,AZN,CLOSED,user2393@example.com,(99450) 695-0902
CUST02394,,,LN002394,credit,2/17/2022,7279.25,AZN,active,user2394@example.com,(99450) 766-6772
CUST02395,,6/18/2018,LN002395,Loan,4/6/2016,8971.92,EUR,Active,user2395@example.com,(99450) 906-7975
CUST02396,Aynur,10/19/2017,LN002396,Credit Line,invalid_date,11088.93,USD,Closed,,(99450) 455-9432
CUST02397,Ali,2/27/2022,LN002397,LOAN,4/12/2021,8108.35,EUR,,user2397@example.com,(99450) 342-0941
CUST02398,Leyla,5/18/2017,LN002398,LOAN,11/12/2022,7160.34,,,user2398@example.com,(99450) 962-9187
CUST02399,,6/10/2016,LN002399,Credit Line,8/26/2020,6993.27,,Active,,(99450) 571-6389
CUST02400,,11/12/2017,LN002400,,invalid_date,,EUR,CLOSED,user2400@example.com,(99450) 894-6058
CUST02401,Murad,7/14/2019,LN002401,credit,10/20/2020,14276.65,USD,CLOSED,user2401@example.com,(99450) 337-9976
CUST02402,Leyla,7/25/2017,LN002402,credit,5/21/2018,8336.66,USD,CLOSED,user2402@example.com,(99450) 324-7568
CUST02403,Leyla,3/16/2017,LN002403,LOAN,9/24/2019,14427.21,EUR,Active,user2403@example.com,(99450) 150-3391
CUST02404,Ali,4/12/2018,LN002404,Credit Line,12/10/2015,10435.14,AZN,Closed,user2404@example.com,(99450) 522-1889
CUST02405,Murad,,LN002405,Credit Line,9/13/2016,9163.25,AZN,,user2405@example.com,(99450) 519-0233
CUST02406,Leyla,4/14/2019,LN002406,Loan,invalid_date,7966.14,EUR,,user2406@example.com,(99450) 537-8215
CUST02407,Ali,3/3/2015,LN002407,Loan,9/20/2020,11315.37,AZN,Active,user2407@example.com,(99450) 147-0210
CUST02408,,,LN002408,LOAN,8/7/2019,8485.83,EUR,,user2408@example.com,(99450) 658-2916
CUST02409,,8/19/2015,LN002409,,1/22/2018,11559.23,EUR,Closed,user2409@example.com,(99450) 258-1260
CUST02410,Murad,11/2/2015,LN002410,LOAN,12/5/2017,10038.96,AZN,Active,user2410@example.com,(99450) 126-1538
CUST02411,Murad,3/12/2020,LN002411,LOAN,9/22/2017,8922.11,,Active,user2411@example.com,(99450) 669-2243
CUST02412,,2/2/2019,LN002412,Loan,invalid_date,9993.68,USD,active,user2412@example.com,
CUST02413,Murad,1/7/2019,LN002413,Loan,8/6/2020,11227.1,EUR,Active,user2413@example.com,(99450) 606-3836
CUST02414,Ali,12/17/2020,LN002414,Credit Line,1/16/2019,9684.59,,Closed,user2414@example.com,(99450) 464-7054
CUST02415,Ali,,LN002415,Credit Line,11/4/2018,8490.27,EUR,Active,user2415@example.com,(99450) 541-7728
CUST02416,Murad,6/27/2022,LN002416,Credit Line,1/8/2021,8164.2,AZN,active,user2416@example.com,(99450) 710-2447
CUST02417,Ali,8/24/2019,LN002417,Credit Line,4/12/2015,11815.1,AZN,,,(99450) 203-7683
CUST02418,Murad,11/22/2022,LN002418,,6/15/2017,7307.69,EUR,active,user2418@example.com,(99450) 206-9218
CUST02419,Leyla,2/12/2015,LN002419,Loan,2/15/2022,8294.04,,Active,user2419@example.com,(99450) 293-5790
CUST02420,Leyla,,LN002420,,11/21/2021,6285.65,EUR,active,user2420@example.com,(99450) 261-8816
CUST02421,,12/7/2022,LN002421,,11/27/2015,9870.09,EUR,,user2421@example.com,(99450) 770-1372
CUST02422,,11/22/2016,LN002422,,5/8/2015,7634.22,,,user2422@example.com,(99450) 833-8391
CUST02423,Leyla,10/27/2018,LN002423,Loan,7/7/2016,9663.84,EUR,CLOSED,,(99450) 142-2985
CUST02424,Murad,12/24/2016,LN002424,LOAN,7/7/2018,9748.16,,CLOSED,user2424@example.com,(99450) 848-9135
CUST02425,Leyla,5/8/2020,LN002425,LOAN,11/9/2019,9891.82,EUR,Active,user2425@example.com,(99450) 310-0768
CUST02426,,5/1/2018,LN002426,Credit Line,5/17/2019,8704,,Active,user2426@example.com,(99450) 734-1599
CUST02427,Murad,8/7/2020,LN002427,Credit Line,10/27/2017,11796.2,EUR,,user2427@example.com,(99450) 403-5751
CUST02428,,9/5/2016,LN002428,,6/10/2016,,EUR,CLOSED,user2428@example.com,(99450) 178-4561
CUST02429,Aynur,8/7/2021,LN002429,LOAN,8/6/2016,9235.45,,CLOSED,user2429@example.com,(99450) 948-4213
CUST02430,,5/18/2018,LN002430,Loan,3/7/2018,6827,AZN,,user2430@example.com,(99450) 558-6929
CUST02431,Leyla,2/12/2016,LN002431,Credit Line,1/13/2021,5362.52,USD,,,(99450) 388-6785
CUST02432,Aynur,6/5/2021,LN002432,LOAN,invalid_date,9136.9,AZN,active,user2432@example.com,(99450) 761-5876
CUST02433,,10/26/2021,LN002433,,1/8/2019,8351.06,,Closed,user2433@example.com,(99450) 195-3924
CUST02434,Leyla,12/11/2022,LN002434,Credit Line,4/7/2022,7819.95,,active,user2434@example.com,(99450) 836-5621
CUST02435,Ali,7/23/2021,LN002435,,5/17/2020,12505.4,,Closed,user2435@example.com,(99450) 666-2324
CUST02436,Aynur,2/10/2020,LN002436,credit,1/3/2015,10658.84,EUR,,user2436@example.com,(99450) 614-3813
CUST02437,Murad,3/18/2015,LN002437,credit,8/7/2022,6849.35,,active,user2437@example.com,(99450) 731-1399
CUST02438,Ali,10/25/2019,LN002438,Credit Line,2/24/2022,7718.9,USD,Closed,user2438@example.com,(99450) 757-1673
CUST02439,,9/19/2018,LN002439,LOAN,10/5/2016,9757.11,,Active,user2439@example.com,(99450) 157-7409
CUST02440,Murad,11/8/2021,LN002440,Credit Line,invalid_date,9813.31,USD,Active,user2440@example.com,(99450) 783-7404
CUST02441,Ali,3/19/2018,LN002441,Credit Line,1/21/2019,6549.3,AZN,Closed,,(99450) 839-1691
CUST02442,Leyla,11/15/2019,LN002442,Credit Line,12/15/2016,9340.46,USD,active,user2442@example.com,(99450) 432-6625
CUST02443,Aynur,10/19/2022,LN002443,LOAN,5/23/2018,12811.66,USD,Active,user2443@example.com,(99450) 927-6981
CUST02444,Leyla,5/9/2017,LN002444,Credit Line,7/7/2022,7824.87,EUR,,user2444@example.com,(99450) 184-8867
CUST02445,Aynur,2/12/2022,LN002445,LOAN,4/2/2016,6095.76,,active,user2445@example.com,(99450) 735-9894
CUST02446,Aynur,11/8/2017,LN002446,Credit Line,1/25/2017,,USD,Closed,user2446@example.com,(99450) 790-8448
CUST02447,,2/9/2017,LN002447,Loan,5/27/2020,8146.29,AZN,active,user2447@example.com,(99450) 440-5473
CUST02448,Ali,1/10/2019,LN002448,Credit Line,invalid_date,14044.9,AZN,Closed,user2448@example.com,(99450) 825-3758
CUST02449,Leyla,8/5/2021,LN002449,credit,1/19/2018,11069.09,AZN,CLOSED,user2449@example.com,(99450) 480-9182
CUST02450,Leyla,6/12/2015,LN002450,,2/18/2018,9410.53,,CLOSED,user2450@example.com,(99450) 210-0459
CUST02451,Murad,3/27/2019,LN002451,LOAN,1/13/2019,9189.25,,Active,user2451@example.com,(99450) 231-1051
CUST02452,Aynur,,LN002452,Credit Line,6/14/2022,10188.75,USD,active,user2452@example.com,(99450) 887-4471
CUST02453,Aynur,8/5/2020,LN002453,LOAN,4/18/2020,8624.77,EUR,Closed,user2453@example.com,(99450) 140-8726
CUST02454,Aynur,9/10/2022,LN002454,credit,6/9/2018,11215.08,,CLOSED,user2454@example.com,(99450) 148-4005
CUST02455,,7/3/2022,LN002455,Loan,2/17/2018,10371.24,EUR,active,user2455@example.com,(99450) 698-1371
CUST02456,,5/22/2021,LN002456,credit,7/9/2022,10947.45,USD,Active,user2456@example.com,(99450) 124-4782
CUST02457,,3/23/2015,LN002457,LOAN,10/8/2021,9256.39,EUR,,user2457@example.com,(99450) 249-5940
CUST02458,Ali,6/11/2016,LN002458,Credit Line,12/25/2018,15210.18,,CLOSED,user2458@example.com,(99450) 899-4490
CUST02459,Ali,11/3/2021,LN002459,LOAN,7/26/2017,7420.75,EUR,CLOSED,user2459@example.com,(99450) 919-1899
CUST02460,Ali,8/22/2020,LN002460,,4/1/2019,11260.86,EUR,CLOSED,user2460@example.com,(99450) 199-9767
CUST02461,,8/2/2018,LN002461,Credit Line,1/8/2020,8761.69,USD,active,user2461@example.com,(99450) 595-4348
CUST02462,Ali,1/1/2018,LN002462,Credit Line,2/22/2016,10352.84,AZN,CLOSED,user2462@example.com,(99450) 846-7968
CUST02463,,6/16/2018,LN002463,,11/14/2019,10667.53,USD,,user2463@example.com,
CUST02464,,12/17/2015,LN002464,LOAN,4/2/2019,14474.84,USD,CLOSED,user2464@example.com,(99450) 655-1765
CUST02465,Ali,10/21/2019,LN002465,,5/9/2020,10711.84,,CLOSED,user2465@example.com,(99450) 205-9629
CUST02466,Murad,,LN002466,Credit Line,1/12/2021,9359.87,EUR,CLOSED,user2466@example.com,(99450) 359-8558
CUST02467,Murad,9/13/2017,LN002467,Loan,5/21/2017,2949.33,AZN,Active,user2467@example.com,(99450) 979-3013
CUST02468,Aynur,8/10/2015,LN002468,LOAN,10/19/2022,8505.13,EUR,active,,(99450) 149-4380
CUST02469,,3/11/2015,LN002469,Loan,invalid_date,16011.56,AZN,Closed,user2469@example.com,(99450) 597-4158
CUST02470,Ali,1/17/2015,LN002470,LOAN,4/10/2016,11495.42,,Active,user2470@example.com,(99450) 159-4211
CUST02471,,6/4/2020,LN002471,credit,1/15/2015,11896.78,,active,user2471@example.com,(99450) 610-5517
CUST02472,Aynur,7/24/2016,LN002472,Loan,11/10/2021,5583.59,,Closed,user2472@example.com,(99450) 489-4759
CUST02473,,6/4/2022,LN002473,Credit Line,7/5/2015,8671.71,AZN,Active,user2473@example.com,(99450) 229-8583
CUST02474,Ali,8/3/2018,LN002474,credit,7/16/2019,11262.88,AZN,Active,user2474@example.com,(99450) 687-0960
CUST02475,,6/11/2021,LN002475,LOAN,6/2/2022,6592.26,,,user2475@example.com,(99450) 831-2456
CUST02476,Leyla,7/22/2018,LN002476,Loan,4/24/2020,10249.53,USD,CLOSED,user2476@example.com,(99450) 680-7998
CUST02477,Leyla,1/26/2022,LN002477,Credit Line,8/27/2018,13287.34,,CLOSED,user2477@example.com,(99450) 462-7392
CUST02478,Leyla,7/12/2017,LN002478,LOAN,2/9/2017,7818.27,EUR,Closed,user2478@example.com,(99450) 548-8447
CUST02479,Aynur,,LN002479,Credit Line,1/3/2016,8296.5,EUR,Active,,(99450) 618-8912
CUST02480,,10/16/2021,LN002480,,12/23/2019,12634.96,,Active,user2480@example.com,(99450) 987-8777
CUST02481,Ali,9/2/2015,LN002481,Loan,12/19/2019,8682.46,USD,CLOSED,user2481@example.com,
CUST02482,Ali,7/4/2021,LN002482,LOAN,8/26/2022,8068.15,,CLOSED,user2482@example.com,(99450) 588-3597
CUST02483,,1/2/2018,LN002483,Loan,7/4/2021,13623.27,AZN,CLOSED,,(99450) 999-5828
CUST02484,Aynur,2/27/2019,LN002484,Credit Line,1/21/2015,9917.9,EUR,,user2484@example.com,(99450) 319-8138
CUST02485,Aynur,1/20/2022,LN002485,LOAN,9/5/2016,7792.36,AZN,CLOSED,user2485@example.com,(99450) 294-8842
CUST02486,Aynur,9/23/2019,LN002486,Credit Line,11/4/2016,12810.44,EUR,active,user2486@example.com,(99450) 586-2703
CUST02487,Leyla,11/25/2022,LN002487,Loan,5/25/2019,7401.42,USD,Closed,,(99450) 579-1807
CUST02488,,,LN002488,Loan,1/26/2021,10099.95,EUR,CLOSED,user2488@example.com,(99450) 824-0829
CUST02489,Leyla,5/16/2021,LN002489,LOAN,9/3/2021,10567.54,EUR,,user2489@example.com,(99450) 770-0076
CUST02490,Murad,,LN002490,Credit Line,4/3/2018,8523.93,AZN,CLOSED,user2490@example.com,(99450) 259-3802
CUST02491,Murad,12/11/2019,LN002491,Loan,4/5/2019,11752.07,USD,,,(99450) 636-9741
CUST02492,Leyla,,LN002492,LOAN,8/27/2018,8005.28,USD,Active,,(99450) 889-2893
CUST02493,Murad,7/6/2021,LN002493,,9/26/2016,11929.51,,Closed,user2493@example.com,(99450) 132-2882
CUST02494,Aynur,7/5/2020,LN002494,Credit Line,12/21/2022,9604.46,USD,,,(99450) 241-2025
CUST02495,Ali,8/17/2020,LN002495,LOAN,10/15/2019,7657.15,USD,CLOSED,user2495@example.com,(99450) 641-1787
CUST02496,Ali,1/10/2015,LN002496,,3/7/2019,10159.22,,,user2496@example.com,(99450) 477-8884
CUST02497,Aynur,11/16/2020,LN002497,credit,11/26/2022,10843.5,AZN,active,user2497@example.com,(99450) 158-4717
CUST02498,,10/17/2018,LN002498,Loan,10/24/2020,5570.61,EUR,Active,user2498@example.com,(99450) 250-3355
CUST02499,Murad,2/20/2020,LN002499,,invalid_date,13317.82,,Active,user2499@example.com,(99450) 321-9672
CUST02500,Murad,3/24/2022,LN002500,credit,7/10/2022,9808.1,AZN,CLOSED,user2500@example.com,(99450) 881-4816
CUST02501,,6/21/2020,LN002501,Loan,6/1/2022,8988.88,EUR,active,user2501@example.com,(99450) 243-4124
CUST02502,Ali,10/12/2018,LN002502,Loan,2/7/2021,10671.15,,CLOSED,user2502@example.com,(99450) 218-2837
CUST02503,Aynur,1/15/2021,LN002503,Loan,invalid_date,10064.39,USD,Active,user2503@example.com,(99450) 219-7016
CUST02504,,12/25/2016,LN002504,Loan,11/17/2019,8822.5,,CLOSED,user2504@example.com,(99450) 451-1772
CUST02505,Ali,6/26/2021,LN002505,,10/3/2019,10735.36,,Closed,user2505@example.com,(99450) 372-3686
CUST02506,Ali,3/2/2018,LN002506,Loan,invalid_date,11933.15,,Active,user2506@example.com,(99450) 161-1854
CUST02507,Aynur,9/5/2020,LN002507,LOAN,12/15/2017,9143.72,EUR,Active,user2507@example.com,(99450) 665-6484
CUST02508,Leyla,9/26/2022,LN002508,credit,12/21/2022,4255.22,EUR,Active,user2508@example.com,(99450) 460-2333
CUST02509,Ali,11/10/2021,LN002509,credit,1/21/2017,11574.3,AZN,Active,,(99450) 200-3633
CUST02510,Ali,5/6/2018,LN002510,credit,12/20/2021,9773.94,EUR,CLOSED,user2510@example.com,(99450) 374-2224
CUST02511,,7/9/2019,LN002511,LOAN,3/27/2019,7683.69,,,user2511@example.com,(99450) 789-3588
CUST02512,Leyla,6/14/2019,LN002512,,3/5/2021,10923.12,AZN,Active,user2512@example.com,(99450) 585-2354
CUST02513,Leyla,11/20/2022,LN002513,,12/8/2018,7679.53,USD,Closed,user2513@example.com,(99450) 181-5494
CUST02514,Leyla,,LN002514,Loan,11/11/2017,11488.1,EUR,active,user2514@example.com,(99450) 455-6371
CUST02515,,2/11/2016,LN002515,Loan,10/23/2019,7324.24,,Closed,user2515@example.com,(99450) 498-3778
CUST02516,,11/22/2015,LN002516,Credit Line,12/7/2016,8681.38,AZN,Active,user2516@example.com,(99450) 282-3267
CUST02517,Leyla,7/26/2016,LN002517,,3/7/2016,6041.28,EUR,CLOSED,user2517@example.com,(99450) 677-8762
CUST02518,Aynur,7/14/2020,LN002518,LOAN,8/8/2019,8590.49,,Closed,user2518@example.com,(99450) 553-1350
CUST02519,Ali,9/3/2020,LN002519,Credit Line,invalid_date,8993.32,EUR,,user2519@example.com,(99450) 995-8220
CUST02520,Murad,2/17/2018,LN002520,Loan,6/19/2020,9791.95,,,user2520@example.com,(99450) 842-9488
CUST02521,,1/27/2018,LN002521,Credit Line,2/15/2021,9223.79,EUR,Closed,user2521@example.com,(99450) 880-6503
CUST02522,Murad,2/13/2018,LN002522,Credit Line,10/16/2021,7406.02,,CLOSED,user2522@example.com,(99450) 149-8100
CUST02523,Leyla,11/17/2017,LN002523,Credit Line,3/2/2015,9705.08,AZN,active,user2523@example.com,(99450) 919-7565
CUST02524,Leyla,10/11/2021,LN002524,credit,11/23/2016,8647.08,,,user2524@example.com,(99450) 440-0038
CUST02525,Aynur,9/15/2017,LN002525,Credit Line,5/18/2022,10224.59,EUR,,user2525@example.com,(99450) 279-9762
CUST02526,Aynur,1/8/2019,LN002526,credit,2/20/2015,7979.03,EUR,,,(99450) 330-1367
CUST02527,Aynur,5/8/2018,LN002527,credit,11/26/2018,8500.61,EUR,Active,user2527@example.com,(99450) 462-4254
CUST02528,,5/19/2016,LN002528,LOAN,9/12/2016,10743.23,EUR,Closed,user2528@example.com,(99450) 915-8309
CUST02529,,6/16/2021,LN002529,Loan,5/19/2022,9326.47,AZN,,user2529@example.com,(99450) 228-2909
CUST02530,Leyla,4/16/2016,LN002530,credit,8/23/2015,6365.98,AZN,Closed,user2530@example.com,(99450) 396-2128
CUST02531,,1/17/2022,LN002531,Credit Line,8/16/2021,13506.91,EUR,,user2531@example.com,(99450) 449-2700
CUST02532,Murad,7/14/2016,LN002532,,5/12/2021,11718.64,AZN,active,user2532@example.com,(99450) 313-8052
CUST02533,Leyla,4/21/2015,LN002533,Credit Line,5/24/2017,11628.62,EUR,CLOSED,user2533@example.com,(99450) 961-6239
CUST02534,,7/25/2022,LN002534,,9/14/2015,6012.42,AZN,Closed,user2534@example.com,(99450) 147-6975
CUST02535,,1/7/2016,LN002535,Credit Line,11/11/2021,5172.35,,,user2535@example.com,(99450) 405-4583
CUST02536,,,LN002536,Credit Line,8/24/2018,12224.88,,Closed,user2536@example.com,(99450) 194-8950
CUST02537,,9/12/2017,LN002537,Credit Line,1/13/2019,7385.29,USD,,user2537@example.com,(99450) 988-1588
CUST02538,,4/25/2018,LN002538,LOAN,4/15/2018,10293.31,EUR,Closed,user2538@example.com,(99450) 250-9580
CUST02539,Aynur,10/5/2017,LN002539,credit,3/21/2022,8582.53,,Closed,user2539@example.com,(99450) 726-2375
CUST02540,Aynur,,LN002540,Credit Line,invalid_date,5334.96,AZN,Closed,,(99450) 298-6518
CUST02541,Murad,2/7/2018,LN002541,,8/17/2022,8176.65,AZN,,user2541@example.com,(99450) 490-5244
CUST02542,Leyla,,LN002542,,12/5/2016,10709.64,USD,,user2542@example.com,(99450) 277-0212
CUST02543,,2/7/2020,LN002543,credit,4/8/2015,9457.25,AZN,Closed,user2543@example.com,(99450) 977-4203
CUST02544,,2/7/2017,LN002544,,8/22/2020,14055.9,EUR,Active,user2544@example.com,(99450) 708-6880
CUST02545,Murad,2/16/2019,LN002545,credit,12/15/2021,11410.29,AZN,Closed,user2545@example.com,(99450) 270-6147
CUST02546,,1/21/2019,LN002546,Credit Line,12/26/2019,10877.93,USD,active,user2546@example.com,(99450) 276-6210
CUST02547,Aynur,,LN002547,LOAN,12/7/2021,10282.48,AZN,,user2547@example.com,(99450) 559-0822
CUST02548,Murad,8/13/2020,LN002548,Credit Line,3/11/2021,7669.67,USD,,user2548@example.com,(99450) 229-5908
CUST02549,Murad,11/24/2015,LN002549,,9/11/2019,7731.55,,CLOSED,user2549@example.com,(99450) 223-0096
CUST02550,Murad,7/25/2016,LN002550,Loan,2/1/2016,9844.42,,,user2550@example.com,(99450) 241-3758
CUST02551,Ali,11/11/2020,LN002551,LOAN,2/14/2022,8194.66,USD,Closed,user2551@example.com,(99450) 119-9630
CUST02552,Aynur,4/26/2017,LN002552,Credit Line,2/23/2019,13524.97,,Active,,(99450) 828-4187
CUST02553,Aynur,5/7/2015,LN002553,credit,1/11/2020,11369.69,AZN,CLOSED,user2553@example.com,(99450) 303-5250
CUST02554,Leyla,1/19/2015,LN002554,credit,4/8/2016,12544.48,AZN,Active,user2554@example.com,(99450) 824-0437
CUST02555,Leyla,12/11/2016,LN002555,credit,3/26/2017,4331.1,USD,CLOSED,user2555@example.com,(99450) 862-3754
CUST02556,Leyla,5/20/2019,LN002556,credit,6/22/2018,10827.13,,Closed,user2556@example.com,(99450) 731-1942
CUST02557,Leyla,2/9/2017,LN002557,,3/10/2017,6340.45,EUR,CLOSED,user2557@example.com,(99450) 626-5331
CUST02558,Leyla,1/23/2017,LN002558,,12/23/2022,13015.29,USD,Active,user2558@example.com,(99450) 480-2969
CUST02559,Ali,,LN002559,LOAN,4/6/2022,11196.48,AZN,Active,user2559@example.com,(99450) 754-3519
CUST02560,,5/17/2016,LN002560,Loan,1/12/2022,11544.05,,CLOSED,user2560@example.com,(99450) 662-7452
CUST02561,,2/23/2015,LN002561,,2/19/2020,11669.63,,Closed,,(99450) 476-4047
CUST02562,,4/6/2018,LN002562,credit,6/5/2018,8462.55,USD,Active,user2562@example.com,(99450) 549-5311
CUST02563,Aynur,6/5/2019,LN002563,LOAN,8/9/2020,14385.11,EUR,Active,user2563@example.com,(99450) 511-8172
CUST02564,,7/7/2016,LN002564,LOAN,invalid_date,11344.96,AZN,active,user2564@example.com,(99450) 791-7575
CUST02565,Aynur,,LN002565,LOAN,invalid_date,10333.71,,Active,user2565@example.com,(99450) 692-5991
CUST02566,,,LN002566,credit,1/16/2018,8709.01,,,user2566@example.com,(99450) 892-6959
CUST02567,Ali,8/20/2019,LN002567,credit,1/16/2021,9616.38,USD,,user2567@example.com,(99450) 487-2250
CUST02568,,8/3/2022,LN002568,Loan,6/22/2016,12876.76,,Closed,user2568@example.com,(99450) 996-5663
CUST02569,Leyla,2/15/2015,LN002569,,8/27/2017,,AZN,Closed,user2569@example.com,(99450) 982-4960
CUST02570,Ali,2/22/2016,LN002570,,4/17/2021,11673.95,EUR,,,
CUST02571,Leyla,1/5/2017,LN002571,,invalid_date,8787.14,EUR,CLOSED,user2571@example.com,(99450) 658-0338
CUST02572,Ali,9/14/2017,LN002572,Loan,9/12/2020,10213.46,AZN,Active,user2572@example.com,(99450) 721-2151
CUST02573,,3/17/2021,LN002573,credit,invalid_date,10790.59,USD,active,user2573@example.com,(99450) 824-5078
CUST02574,,12/12/2022,LN002574,Credit Line,2/14/2021,7406,EUR,active,user2574@example.com,(99450) 517-0546
CUST02575,,8/17/2015,LN002575,Credit Line,10/7/2020,7733.09,USD,,user2575@example.com,(99450) 797-6272
